Condition,State,PPH_per_1000,Year,Jurisdiction,Sector,Cost_per_person,Cost_per_PPH
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,302.0,37750.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,241.0,30125.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,39.0,4875.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,47.0,5875.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,49.0,6125.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,1156.0,144500.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,4.0,500.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,13.0,1625.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,45.0,5625.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,46.0,5750.0
Total chronic conditions(c),ACT,8.0,2022-23,ACT,Hospitals,2541.0,317625.0
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,84.0,4057.971014492754
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,129.0,6231.884057971015
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,101.0,4879.227053140096
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,302.0,14589.37198067633
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,241.0,11642.512077294687
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,39.0,1884.0579710144928
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,47.0,2270.531400966184
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,49.0,2367.149758454106
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,1156.0,55845.41062801932
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,4.0,193.23671497584542
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,13.0,628.0193236714977
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,45.0,2173.913043478261
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,46.0,2222.222222222222
Total selected potentially preventable hospitalisations,ACT,20.7,2022-23,ACT,Hospitals,2541.0,122753.6231884058
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,11.0,9166.666666666668
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,52.0,43333.333333333336
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,57.0,47500.0
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,169.0,140833.33333333334
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,-26.0,-21666.666666666668
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,39.0,32500.0
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,0.0,0.0
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,40.0,33333.333333333336
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,1655.0,1379166.6666666667
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,6.0,5000.0
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,17.0,14166.666666666668
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,34.0,28333.333333333336
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,84.0,70000.0
Pneumonia and vaccine-preventable influenza,NT,1.2,2022-23,NT,Hospitals,3089.0,2574166.666666667
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,11.0,8461.538461538461
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,52.0,40000.0
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,57.0,43846.153846153844
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,169.0,130000.0
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,-26.0,-20000.0
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,39.0,30000.0
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,0.0,0.0
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,40.0,30769.23076923077
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,1655.0,1273076.923076923
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,6.0,4615.384615384615
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,17.0,13076.923076923076
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,34.0,26153.846153846152
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,84.0,64615.38461538461
Other vaccine-preventable conditions,NT,1.3,2022-23,NT,Hospitals,3089.0,2376153.846153846
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,11.0,4230.7692307692305
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,52.0,20000.0
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,57.0,21923.076923076922
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,169.0,65000.0
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,-26.0,-10000.0
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,39.0,15000.0
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,0.0,0.0
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,40.0,15384.615384615385
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,1655.0,636538.4615384615
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,6.0,2307.6923076923076
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,17.0,6538.461538461538
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,34.0,13076.923076923076
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,84.0,32307.692307692305
Total vaccine-preventable conditions(c),NT,2.6,2022-23,NT,Hospitals,3089.0,1188076.923076923
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,11.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,52.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,57.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,169.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,-26.0,-inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,39.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,0.0,
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,40.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,1655.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,6.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,17.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,34.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,84.0,inf
Pneumonia (not vaccine-preventable),NT,0.0,2022-23,NT,Hospitals,3089.0,inf
Cellulitis,NT,4.4,2022-23,NT,Hospitals,11.0,2500.0
Cellulitis,NT,4.4,2022-23,NT,Hospitals,52.0,11818.181818181818
Cellulitis,NT,4.4,2022-23,NT,Hospitals,57.0,12954.545454545454
Cellulitis,NT,4.4,2022-23,NT,Hospitals,169.0,38409.090909090904
Cellulitis,NT,4.4,2022-23,NT,Hospitals,-26.0,-5909.090909090909
Cellulitis,NT,4.4,2022-23,NT,Hospitals,39.0,8863.636363636362
Cellulitis,NT,4.4,2022-23,NT,Hospitals,0.0,0.0
Cellulitis,NT,4.4,2022-23,NT,Hospitals,40.0,9090.90909090909
Cellulitis,NT,4.4,2022-23,NT,Hospitals,1655.0,376136.3636363636
Cellulitis,NT,4.4,2022-23,NT,Hospitals,6.0,1363.6363636363635
Cellulitis,NT,4.4,2022-23,NT,Hospitals,17.0,3863.6363636363635
Cellulitis,NT,4.4,2022-23,NT,Hospitals,34.0,7727.272727272727
Cellulitis,NT,4.4,2022-23,NT,Hospitals,84.0,19090.90909090909
Cellulitis,NT,4.4,2022-23,NT,Hospitals,3089.0,702045.4545454545
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,11.0,6111.111111111111
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,52.0,28888.888888888887
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,57.0,31666.666666666664
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,169.0,93888.88888888889
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,-26.0,-14444.444444444443
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,39.0,21666.666666666668
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,0.0,0.0
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,40.0,22222.222222222223
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,1655.0,919444.4444444444
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,6.0,3333.333333333333
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,17.0,9444.444444444443
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,34.0,18888.888888888887
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,84.0,46666.666666666664
Convulsions and epilepsy,NT,1.8,2022-23,NT,Hospitals,3089.0,1716111.111111111
Eclampsia,NT,0.0,2022-23,NT,Hospitals,11.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,52.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,57.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,169.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,-26.0,-inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,39.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,0.0,
Eclampsia,NT,0.0,2022-23,NT,Hospitals,40.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,1655.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,6.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,17.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,34.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,84.0,inf
Eclampsia,NT,0.0,2022-23,NT,Hospitals,3089.0,inf
Dental conditions,NT,1.9,2022-23,NT,Hospitals,11.0,5789.473684210527
Dental conditions,NT,1.9,2022-23,NT,Hospitals,52.0,27368.42105263158
Dental conditions,NT,1.9,2022-23,NT,Hospitals,57.0,30000.0
Dental conditions,NT,1.9,2022-23,NT,Hospitals,169.0,88947.36842105264
Dental conditions,NT,1.9,2022-23,NT,Hospitals,-26.0,-13684.21052631579
Dental conditions,NT,1.9,2022-23,NT,Hospitals,39.0,20526.315789473687
Dental conditions,NT,1.9,2022-23,NT,Hospitals,0.0,0.0
Dental conditions,NT,1.9,2022-23,NT,Hospitals,40.0,21052.63157894737
Dental conditions,NT,1.9,2022-23,NT,Hospitals,1655.0,871052.6315789474
Dental conditions,NT,1.9,2022-23,NT,Hospitals,6.0,3157.8947368421054
Dental conditions,NT,1.9,2022-23,NT,Hospitals,17.0,8947.368421052632
Dental conditions,NT,1.9,2022-23,NT,Hospitals,34.0,17894.736842105263
Dental conditions,NT,1.9,2022-23,NT,Hospitals,84.0,44210.52631578947
Dental conditions,NT,1.9,2022-23,NT,Hospitals,3089.0,1625789.4736842106
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,11.0,6111.111111111111
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,52.0,28888.888888888887
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,57.0,31666.666666666664
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,169.0,93888.88888888889
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,-26.0,-14444.444444444443
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,39.0,21666.666666666668
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,0.0,0.0
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,40.0,22222.222222222223
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,1655.0,919444.4444444444
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,6.0,3333.333333333333
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,17.0,9444.444444444443
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,34.0,18888.888888888887
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,84.0,46666.666666666664
"Ear, nose and throat infections",NT,1.8,2022-23,NT,Hospitals,3089.0,1716111.111111111
Gangrene,NT,1.1,2022-23,NT,Hospitals,11.0,10000.0
Gangrene,NT,1.1,2022-23,NT,Hospitals,52.0,47272.72727272727
Gangrene,NT,1.1,2022-23,NT,Hospitals,57.0,51818.181818181816
Gangrene,NT,1.1,2022-23,NT,Hospitals,169.0,153636.36363636362
Gangrene,NT,1.1,2022-23,NT,Hospitals,-26.0,-23636.363636363636
Gangrene,NT,1.1,2022-23,NT,Hospitals,39.0,35454.54545454545
Gangrene,NT,1.1,2022-23,NT,Hospitals,0.0,0.0
Gangrene,NT,1.1,2022-23,NT,Hospitals,40.0,36363.63636363636
Gangrene,NT,1.1,2022-23,NT,Hospitals,1655.0,1504545.4545454544
Gangrene,NT,1.1,2022-23,NT,Hospitals,6.0,5454.545454545454
Gangrene,NT,1.1,2022-23,NT,Hospitals,17.0,15454.545454545454
Gangrene,NT,1.1,2022-23,NT,Hospitals,34.0,30909.090909090908
Gangrene,NT,1.1,2022-23,NT,Hospitals,84.0,76363.63636363635
Gangrene,NT,1.1,2022-23,NT,Hospitals,3089.0,2808181.818181818
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,11.0,36666.66666666667
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,52.0,173333.33333333334
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,57.0,190000.0
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,169.0,563333.3333333334
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,-26.0,-86666.66666666667
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,39.0,130000.0
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,0.0,0.0
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,40.0,133333.33333333334
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,1655.0,5516666.666666667
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,6.0,20000.0
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,17.0,56666.66666666667
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,34.0,113333.33333333334
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,84.0,280000.0
Pelvic inflammatory disease,NT,0.3,2022-23,NT,Hospitals,3089.0,10296666.666666668
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,11.0,55000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,52.0,260000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,57.0,285000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,169.0,845000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,-26.0,-130000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,39.0,195000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,0.0,0.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,40.0,200000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,1655.0,8275000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,6.0,30000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,17.0,85000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,34.0,170000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,84.0,420000.0
Perforated/bleeding ulcer,NT,0.2,2022-23,NT,Hospitals,3089.0,15445000.0
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,11.0,3055.5555555555557
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,52.0,14444.444444444443
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,57.0,15833.333333333332
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,169.0,46944.444444444445
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,-26.0,-7222.222222222222
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,39.0,10833.333333333334
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,0.0,0.0
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,40.0,11111.111111111111
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,1655.0,459722.2222222222
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,6.0,1666.6666666666665
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,17.0,4722.222222222222
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,34.0,9444.444444444443
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,84.0,23333.333333333332
Urinary tract infections including pyelonephritis,NT,3.6,2022-23,NT,Hospitals,3089.0,858055.5555555555
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,11.0,733.3333333333334
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,52.0,3466.6666666666665
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,57.0,3800.0
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,169.0,11266.666666666666
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,-26.0,-1733.3333333333333
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,39.0,2600.0
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,0.0,0.0
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,40.0,2666.6666666666665
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,1655.0,110333.33333333333
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,6.0,400.0
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,17.0,1133.3333333333333
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,34.0,2266.6666666666665
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,84.0,5600.0
Total acute conditions(c),NT,15.0,2022-23,NT,Hospitals,3089.0,205933.33333333334
Angina,NT,0.9,2022-23,NT,Hospitals,11.0,12222.222222222223
Angina,NT,0.9,2022-23,NT,Hospitals,52.0,57777.777777777774
Angina,NT,0.9,2022-23,NT,Hospitals,57.0,63333.33333333333
Angina,NT,0.9,2022-23,NT,Hospitals,169.0,187777.77777777778
Angina,NT,0.9,2022-23,NT,Hospitals,-26.0,-28888.888888888887
Angina,NT,0.9,2022-23,NT,Hospitals,39.0,43333.333333333336
Angina,NT,0.9,2022-23,NT,Hospitals,0.0,0.0
Angina,NT,0.9,2022-23,NT,Hospitals,40.0,44444.444444444445
Angina,NT,0.9,2022-23,NT,Hospitals,1655.0,1838888.8888888888
Angina,NT,0.9,2022-23,NT,Hospitals,6.0,6666.666666666666
Angina,NT,0.9,2022-23,NT,Hospitals,17.0,18888.888888888887
Angina,NT,0.9,2022-23,NT,Hospitals,34.0,37777.777777777774
Angina,NT,0.9,2022-23,NT,Hospitals,84.0,93333.33333333333
Angina,NT,0.9,2022-23,NT,Hospitals,3089.0,3432222.222222222
Asthma,NT,1.2,2022-23,NT,Hospitals,11.0,9166.666666666668
Asthma,NT,1.2,2022-23,NT,Hospitals,52.0,43333.333333333336
Asthma,NT,1.2,2022-23,NT,Hospitals,57.0,47500.0
Asthma,NT,1.2,2022-23,NT,Hospitals,169.0,140833.33333333334
Asthma,NT,1.2,2022-23,NT,Hospitals,-26.0,-21666.666666666668
Asthma,NT,1.2,2022-23,NT,Hospitals,39.0,32500.0
Asthma,NT,1.2,2022-23,NT,Hospitals,0.0,0.0
Asthma,NT,1.2,2022-23,NT,Hospitals,40.0,33333.333333333336
Asthma,NT,1.2,2022-23,NT,Hospitals,1655.0,1379166.6666666667
Asthma,NT,1.2,2022-23,NT,Hospitals,6.0,5000.0
Asthma,NT,1.2,2022-23,NT,Hospitals,17.0,14166.666666666668
Asthma,NT,1.2,2022-23,NT,Hospitals,34.0,28333.333333333336
Asthma,NT,1.2,2022-23,NT,Hospitals,84.0,70000.0
Asthma,NT,1.2,2022-23,NT,Hospitals,3089.0,2574166.666666667
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,11.0,4074.074074074074
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,52.0,19259.25925925926
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,57.0,21111.11111111111
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,169.0,62592.59259259259
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,-26.0,-9629.62962962963
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,39.0,14444.444444444443
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,0.0,0.0
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,40.0,14814.814814814814
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,1655.0,612962.9629629629
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,6.0,2222.222222222222
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,17.0,6296.296296296296
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,34.0,12592.592592592591
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,84.0,31111.11111111111
Chronic obstructive pulmonary disease,NT,2.7,2022-23,NT,Hospitals,3089.0,1144074.074074074
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,11.0,8461.538461538461
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,52.0,40000.0
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,57.0,43846.153846153844
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,169.0,130000.0
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,-26.0,-20000.0
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,39.0,30000.0
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,0.0,0.0
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,40.0,30769.23076923077
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,1655.0,1273076.923076923
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,6.0,4615.384615384615
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,17.0,13076.923076923076
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,34.0,26153.846153846152
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,84.0,64615.38461538461
Congestive cardiac failure,NT,1.3,2022-23,NT,Hospitals,3089.0,2376153.846153846
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,11.0,7857.142857142858
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,52.0,37142.857142857145
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,57.0,40714.28571428572
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,169.0,120714.28571428572
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,-26.0,-18571.428571428572
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,39.0,27857.14285714286
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,0.0,0.0
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,40.0,28571.428571428572
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,1655.0,1182142.8571428573
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,6.0,4285.714285714286
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,17.0,12142.857142857143
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,34.0,24285.714285714286
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,84.0,60000.00000000001
Diabetes complications,NT,1.4,2022-23,NT,Hospitals,3089.0,2206428.5714285714
Hypertension,NT,0.4,2022-23,NT,Hospitals,11.0,27500.0
Hypertension,NT,0.4,2022-23,NT,Hospitals,52.0,130000.0
Hypertension,NT,0.4,2022-23,NT,Hospitals,57.0,142500.0
Hypertension,NT,0.4,2022-23,NT,Hospitals,169.0,422500.0
Hypertension,NT,0.4,2022-23,NT,Hospitals,-26.0,-65000.0
Hypertension,NT,0.4,2022-23,NT,Hospitals,39.0,97500.0
Hypertension,NT,0.4,2022-23,NT,Hospitals,0.0,0.0
Hypertension,NT,0.4,2022-23,NT,Hospitals,40.0,100000.0
